Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2021-11-06,5,0.0,0.256,0.0,None,1636174800,2021-11-06 05:00:00+00:00,local,8.9,7.72,5.9,9.04,1029,,,77,2.23,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,6,0.0,0.254,0.0,None,1636178400,2021-11-06 06:00:00+00:00,local,8.76,7.53,3.72,9.04,1030,,,77,2.26,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,7,0.0,0.186,0.058,Low,1636182000,2021-11-06 07:00:00+00:00,local,8.24,6.8,3.72,8.48,1030,,,77,2.42,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,8,0.001,0.0,0.25,Medium,1636185600,2021-11-06 08:00:00+00:00,local,9.02,7.28,7.88,9.04,1030,,,78,3.09,,1,sky is clear,28.0,15.0,13.0,149.6,79.9,62.2,33.3,28.9,261.4,177.5
2021-11-06,9,0.0,0.0,0.255,High,1636189200,2021-11-06 09:00:00+00:00,local,10.13,9.1,9.54,10.67,1031,,,73,2.47,,1,sky is clear,170.0,120.0,50.0,576.5,289.8,232.3,164.0,68.3,576.5,396.1
2021-11-06,10,0.0,0.0,0.293,Very High,1636192800,2021-11-06 10:00:00+00:00,local,11.82,10.78,11.12,11.82,1031,,,66,1.68,,0,sky is clear,327.0,260.0,67.0,743.0,487.2,382.6,304.2,78.4,743.0,570.1
2021-11-06,11,0.011,0.0,0.297,Very High,1636196400,2021-11-06 11:00:00+00:00,local,12.37,11.23,12.23,12.89,1031,,,60,1.67,,0,sky is clear,452.0,378.0,74.0,830.2,634.0,490.4,410.1,80.3,830.2,687.9
2021-11-06,12,0.44,0.0,0.738,High,1636200000,2021-11-06 12:00:00+00:00,local,13.5,12.34,13.48,14.54,1031,,,55,1.44,,0,sky is clear,526.0,448.0,78.0,866.4,720.1,541.5,461.2,80.3,866.4,741.3
2021-11-06,13,0.209,0.0,0.445,High,1636203600,2021-11-06 13:00:00+00:00,local,14.6,13.4,14.55,15.1,1030,,,49,1.16,,0,sky is clear,540.0,462.0,78.0,869.9,739.6,530.6,454.0,76.6,869.9,726.7
2021-11-06,14,0.001,0.0,0.359,High,1636207200,2021-11-06 14:00:00+00:00,local,15.16,13.93,14.23,15.72,1030,,,46,1.22,,0,sky is clear,498.0,422.0,76.0,850.1,691.2,464.8,393.9,70.9,850.1,645.1
2021-11-06,15,0.61,0.0,0.371,Medium,1636210800,2021-11-06 15:00:00+00:00,local,15.11,13.88,14.54,15.15,1029,,,46,1.16,,6,sky is clear,401.0,330.0,71.0,794.7,578.3,348.2,286.5,61.6,794.7,502.1
2021-11-06,16,1.33,0.0,0.072,None,1636214400,2021-11-06 16:00:00+00:00,local,15.09,13.88,13.72,15.67,1029,,,47,0.58,,60,broken clouds,260.0,201.0,59.0,685.4,408.4,195.7,151.3,44.4,685.4,307.3
2021-11-06,17,0.399,0.0,0.001,None,1636218000,2021-11-06 17:00:00+00:00,local,14.01,12.82,12.72,15.11,1028,,,52,1.34,,83,broken clouds,101.0,65.0,36.0,438.9,193.2,38.7,24.9,13.8,286.1,74.1
2021-11-06,18,0.485,0.0,0.0,None,1636221600,2021-11-06 18:00:00+00:00,local,12.86,11.77,10.72,13.99,1029,,,60,2.0,,64,broken clouds,4.0,1.0,3.0,15.9,27.1,0.0,0.0,0.0,0.0,0.0
2021-11-06,19,0.589,0.0,0.0,None,1636225200,2021-11-06 19:00:00+00:00,local,11.8,10.55,9.79,12.88,1029,,,58,1.76,,10,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,20,0.733,0.0,0.0,None,1636228800,2021-11-06 20:00:00+00:00,local,9.74,9.06,8.68,11.22,1030,,,83,1.8,,2,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,21,0.338,0.0,0.0,None,1636232400,2021-11-06 21:00:00+00:00,local,9.2,8.14,7.57,11.22,1030,,,87,2.15,,29,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,22,0.0,0.346,0.0,None,1636236000,2021-11-06 22:00:00+00:00,local,9.25,8.17,6.45,10.67,1030,,,89,2.18,,21,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,23,0.0,0.458,0.0,None,1636239600,2021-11-06 23:00:00+00:00,local,8.54,7.65,5.9,10.67,1030,,,91,1.83,,53,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,0,0.0,0.321,0.0,None,1636243200,2021-11-07 00:00:00+00:00,local,8.2,7.21,5.9,9.55,1029,,,92,1.88,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,1,0.0,0.317,0.0,None,1636246800,2021-11-07 01:00:00+00:00,local,7.21,5.98,5.34,7.88,1029,,,92,1.96,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,2,0.0,0.33,0.0,None,1636250400,2021-11-07 02:00:00+00:00,local,7.6,6.43,7.32,7.79,1028,,,89,1.96,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,3,0.0,0.302,0.0,None,1636254000,2021-11-07 03:00:00+00:00,local,6.32,4.88,4.79,8.9,1028,,,89,2.03,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,4,0.0,0.276,0.0,None,1636257600,2021-11-07 04:00:00+00:00,local,6.08,4.63,4.79,8.34,1028,,,91,2.0,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,5,0.0,0.264,0.0,None,1636261200,2021-11-07 05:00:00+00:00,local,5.51,3.97,4.23,8.34,1028,,,92,1.99,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,6,0.0,0.251,0.0,None,1636264800,2021-11-07 06:00:00+00:00,local,4.51,2.76,3.72,8.34,1028,,,92,2.04,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,7,0.0,0.21,0.046,Low,1636268400,2021-11-07 07:00:00+00:00,local,5.54,3.87,4.72,8.34,1028,,,93,2.13,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,8,0.001,0.0,0.308,Medium,1636272000,2021-11-07 08:00:00+00:00,local,9.44,8.17,4.72,9.59,1028,,,69,2.49,,0,sky is clear,27.0,14.0,13.0,142.4,77.2,60.3,31.2,29.0,252.8,172.2
2021-11-07,9,0.0,0.0,0.254,High,1636275600,2021-11-07 09:00:00+00:00,local,12.29,11.25,9.54,12.37,1028,,,64,2.01,,0,sky is clear,167.0,120.0,47.0,587.8,284.4,229.3,164.8,64.5,587.8,390.5
2021-11-07,10,0.017,0.0,0.31,High,1636279200,2021-11-07 10:00:00+00:00,local,12.38,11.37,12.33,12.88,1028,,,65,1.3,,0,sky is clear,322.0,258.0,64.0,746.2,481.7,377.4,302.4,75.0,746.2,564.5
2021-11-07,11,0.07,0.0,0.265,Medium,1636282800,2021-11-07 11:00:00+00:00,local,15.1,14.18,12.79,15.15,1028,,,58,1.36,,0,sky is clear,444.0,372.0,72.0,824.8,628.3,482.1,403.9,78.2,824.8,682.2
2021-11-07,12,1.305,0.0,0.954,Medium,1636286400,2021-11-07 12:00:00+00:00,local,16.2,15.23,14.45,16.26,1027,,,52,1.76,,0,sky is clear,518.0,442.0,76.0,862.0,714.4,533.4,455.2,78.3,862.0,735.6
2021-11-07,13,0.763,0.0,0.685,Medium,1636290000,2021-11-07 13:00:00+00:00,local,16.76,15.93,14.72,16.82,1026,,,55,1.58,,0,sky is clear,534.0,457.0,77.0,867.5,734.0,524.7,449.0,75.7,867.5,721.1
2021-11-07,14,0.012,0.0,0.368,High,1636293600,2021-11-07 14:00:00+00:00,local,17.74,16.93,14.72,17.93,1025,,,52,1.08,,0,sky is clear,491.0,417.0,74.0,847.3,685.7,458.0,389.0,69.0,847.3,639.7
2021-11-07,15,0.016,0.0,0.301,Medium,1636297200,2021-11-07 15:00:00+00:00,local,16.71,15.85,14.72,17.79,1025,,,54,1.09,,2,sky is clear,395.0,326.0,69.0,792.8,572.9,342.5,282.7,59.8,792.8,496.8
2021-11-07,16,0.341,0.0,0.061,None,1636300800,2021-11-07 16:00:00+00:00,local,16.65,15.83,13.72,17.79,1024,,,56,1.23,,48,scattered clouds,254.0,196.0,58.0,677.2,403.3,190.4,146.9,43.5,677.2,302.3
2021-11-07,17,0.801,0.0,0.0,None,1636304400,2021-11-07 17:00:00+00:00,local,15.52,14.69,12.72,15.7,1025,,,60,1.54,,86,overcast clouds,97.0,62.0,35.0,424.1,188.3,35.7,22.8,12.9,262.1,69.4
2021-11-07,18,0.804,0.0,0.0,None,1636308000,2021-11-07 18:00:00+00:00,local,14.35,13.56,10.72,14.59,1025,,,66,1.68,,94,overcast clouds,3.0,1.0,2.0,16.3,24.7,0.0,0.0,0.0,0.0,0.0
2021-11-07,19,1.649,0.0,0.0,None,1636311600,2021-11-07 19:00:00+00:00,local,13.81,13.02,10.72,14.04,1025,,,68,1.68,,76,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,20,0.859,0.0,0.0,None,1636315200,2021-11-07 20:00:00+00:00,local,10.65,9.86,9.72,12.33,1025,,,80,1.74,,76,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,21,0.472,0.0,0.0,None,1636318800,2021-11-07 21:00:00+00:00,local,11.05,10.46,10.34,12.89,1025,,,86,1.63,,58,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,22,0.0,0.435,0.0,None,1636322400,2021-11-07 22:00:00+00:00,local,12.68,11.7,8.72,13.44,1025,,,65,1.72,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,23,0.0,0.388,0.0,None,1636326000,2021-11-07 23:00:00+00:00,local,11.45,10.87,9.79,12.33,1025,,,85,1.61,,99,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,0,0.0,0.382,0.0,None,1636329600,2021-11-08 00:00:00+00:00,local,11.7,11.09,9.79,12.79,1025,,,83,1.71,,99,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,1,0.0,0.396,0.0,None,1636333200,2021-11-08 01:00:00+00:00,local,12.26,11.32,9.23,12.37,1024,,,68,1.87,,88,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,2,0.0,0.383,0.0,None,1636336800,2021-11-08 02:00:00+00:00,local,12.68,11.67,8.68,12.93,1024,,,64,1.96,,85,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,3,0.0,0.387,0.0,None,1636340400,2021-11-08 03:00:00+00:00,local,10.03,9.33,8.68,12.23,1024,,,86,2.23,,65,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,4,0.0,0.285,0.0,None,1636344000,2021-11-08 04:00:00+00:00,local,10.03,9.36,8.68,12.23,1023,,,87,2.11,,26,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,5,0.0,0.272,0.0,None,1636347600,2021-11-08 05:00:00+00:00,local,11.73,10.73,8.72,12.23,1023,,,68,1.93,,60,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,6,0.0,0.255,0.0,None,1636351200,2021-11-08 06:00:00+00:00,local,12.31,11.37,10.72,12.37,1023,,,68,1.75,,48,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,7,0.0,0.977,0.014,None,1636354800,2021-11-08 07:00:00+00:00,local,12.14,11.16,8.68,12.37,1023,,,67,1.85,,75,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,8,0.647,0.0,0.101,None,1636358400,2021-11-08 08:00:00+00:00,local,11.78,10.87,10.66,11.82,1023,,,71,2.06,,87,overcast clouds,17.0,2.0,15.0,20.8,74.4,38.1,4.5,33.6,37.5,166.9
2021-11-08,9,0.065,0.0,0.297,Medium,1636362000,2021-11-08 09:00:00+00:00,local,13.4,12.49,10.66,13.48,1023,,,65,2.1,,76,broken clouds,123.0,57.0,66.0,284.8,279.0,169.8,78.7,91.1,284.8,385.0
2021-11-08,10,0.0,0.0,0.287,Medium,1636365600,2021-11-08 10:00:00+00:00,local,12.92,12.12,12.23,13.44,1024,,,71,1.25,,56,broken clouds,256.0,146.0,110.0,427.4,476.1,300.5,171.4,129.1,427.4,558.9
2021-11-08,11,0.0,0.0,0.281,Very High,1636369200,2021-11-08 11:00:00+00:00,local,16.22,15.65,13.99,16.26,1023,,,67,0.76,,15,few clouds,416.0,338.0,78.0,756.6,622.7,452.0,367.2,84.7,756.6,676.5
2021-11-08,12,0.0,0.0,0.274,Very High,1636372800,2021-11-08 12:00:00+00:00,local,16.75,16.07,15.01,17.57,1023,,,61,0.3,,13,few clouds,491.0,415.0,76.0,816.2,708.7,505.7,427.5,78.3,816.2,730.0
2021-11-08,13,0.0,0.0,0.259,High,1636376400,2021-11-08 13:00:00+00:00,local,18.34,17.8,16.72,18.68,1022,,,60,0.63,,8,sky is clear,511.0,436.0,75.0,834.4,728.3,502.0,428.4,73.7,834.4,715.6
2021-11-08,14,0.0,0.0,0.258,High,1636380000,2021-11-08 14:00:00+00:00,local,18.95,18.47,17.72,20.34,1022,,,60,1.09,,42,scattered clouds,470.0,395.0,75.0,809.4,680.2,438.3,368.3,69.9,809.4,634.3
2021-11-08,15,0.0,0.0,0.266,Medium,1636383600,2021-11-08 15:00:00+00:00,local,18.89,18.43,16.72,20.34,1021,,,61,1.58,,63,broken clouds,358.0,274.0,84.0,672.8,567.7,310.1,237.3,72.8,672.8,491.7
2021-11-08,16,0.211,0.0,0.058,None,1636387200,2021-11-08 16:00:00+00:00,local,18.31,17.76,15.72,19.79,1021,,,60,1.37,,44,scattered clouds,244.0,188.0,56.0,658.0,398.3,182.2,140.4,41.8,658.0,297.4
2021-11-08,17,0.296,0.0,0.0,None,1636390800,2021-11-08 17:00:00+00:00,local,17.73,17.2,14.72,18.68,1021,,,63,1.58,,18,few clouds,90.0,56.0,34.0,388.0,183.6,31.8,19.8,12.0,226.7,64.8
2021-11-08,18,0.413,0.0,0.0,None,1636394400,2021-11-08 18:00:00+00:00,local,16.21,15.66,15.01,17.01,1021,,,68,1.87,,21,few clouds,3.0,1.0,2.0,16.8,22.3,0.0,0.0,0.0,0.0,0.0
2021-11-08,19,0.689,0.0,0.0,None,1636398000,2021-11-08 19:00:00+00:00,local,15.64,15.06,13.9,15.9,1021,,,69,1.53,,18,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,20,0.864,0.0,0.0,None,1636401600,2021-11-08 20:00:00+00:00,local,15.6,15.07,13.34,15.7,1021,,,71,1.68,,16,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,21,0.656,0.0,0.0,None,1636405200,2021-11-08 21:00:00+00:00,local,14.86,14.31,10.72,15.15,1021,,,73,1.94,,13,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,22,0.0,0.512,0.0,None,1636408800,2021-11-08 22:00:00+00:00,local,13.95,13.46,11.77,14.04,1021,,,79,1.94,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,23,0.0,0.448,0.0,None,1636412400,2021-11-08 23:00:00+00:00,local,14.9,14.43,10.72,15.15,1021,,,76,1.95,,4,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,0,0.0,1.19,0.0,None,1636416000,2021-11-09 00:00:00+00:00,local,14.88,14.38,9.72,15.15,1020,,,75,1.87,,8,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,1,0.0,0.292,0.0,None,1636419600,2021-11-09 01:00:00+00:00,local,10.88,10.48,10.72,12.23,1020,,,94,1.78,,19,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,2,0.0,0.264,0.0,None,1636423200,2021-11-09 02:00:00+00:00,local,9.93,9.47,9.72,11.68,1020,,,93,1.6,,29,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,3,0.0,0.305,0.0,None,1636426800,2021-11-09 03:00:00+00:00,local,11.78,11.44,10.9,12.23,1020,,,93,1.71,,44,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,4,0.0,0.259,0.0,None,1636430400,2021-11-09 04:00:00+00:00,local,9.99,9.25,9.72,12.23,1019,,,94,1.92,,18,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,5,0.0,0.261,0.0,None,1636434000,2021-11-09 05:00:00+00:00,local,8.27,7.04,7.72,12.79,1019,,,95,2.16,,8,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,6,0.0,0.297,0.0,None,1636437600,2021-11-09 06:00:00+00:00,local,10.11,9.6,9.72,13.34,1019,,,93,2.01,,11,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,7,0.0,1.134,0.039,None,1636441200,2021-11-09 07:00:00+00:00,local,9.75,8.99,8.72,13.34,1019,,,96,1.9,,2,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,8,0.427,0.0,0.399,Low,1636444800,2021-11-09 08:00:00+00:00,local,7.94,6.59,7.72,13.44,1020,,,95,2.24,,0,sky is clear,22.0,11.0,11.0,116.6,71.7,49.6,24.8,24.8,213.9,161.5
2021-11-09,9,0.008,0.0,0.363,High,1636448400,2021-11-09 09:00:00+00:00,local,16.71,16.19,12.72,16.82,1020,,,67,2.08,,0,sky is clear,151.0,106.0,45.0,540.4,273.5,209.5,147.1,62.4,540.4,379.5
2021-11-09,10,0.0,0.0,0.256,High,1636452000,2021-11-09 10:00:00+00:00,local,17.86,17.42,14.54,17.93,1020,,,66,1.84,,0,sky is clear,300.0,238.0,62.0,705.4,470.5,352.8,279.9,72.9,705.4,553.2
2021-11-09,11,0.082,0.0,0.578,High,1636455600,2021-11-09 11:00:00+00:00,local,19.01,18.56,17.32,19.04,1019,,,61,1.7,,0,sky is clear,418.0,348.0,70.0,786.5,617.0,454.5,378.4,76.1,786.5,670.9
2021-11-09,12,0.0,0.0,0.281,Very High,1636459200,2021-11-09 12:00:00+00:00,local,20.13,19.69,18.9,20.15,1019,,,57,1.88,,0,sky is clear,489.0,413.0,76.0,819.2,703.1,503.8,425.5,78.3,819.2,724.4
2021-11-09,13,0.0,0.0,0.261,High,1636462800,2021-11-09 13:00:00+00:00,local,20.69,20.41,20.01,20.72,1018,,,61,1.82,,0,sky is clear,507.0,431.0,76.0,831.6,722.8,498.1,423.4,74.7,831.6,710.1
2021-11-09,14,0.0,0.0,0.256,High,1636466400,2021-11-09 14:00:00+00:00,local,20.67,20.33,19.23,21.22,1018,,,59,1.32,,0,sky is clear,467.0,393.0,74.0,812.1,674.8,435.3,366.3,69.0,812.1,629.0
2021-11-09,15,0.007,0.0,0.246,Medium,1636470000,2021-11-09 15:00:00+00:00,local,20.58,20.21,18.72,21.12,1017,,,58,0.55,,0,sky is clear,374.0,307.0,67.0,761.2,562.5,323.6,265.6,58.0,761.2,486.6
2021-11-09,16,0.233,0.0,0.055,None,1636473600,2021-11-09 16:00:00+00:00,local,20.57,20.33,18.72,20.7,1017,,,63,0.66,,0,sky is clear,240.0,184.0,56.0,652.4,393.3,178.6,136.9,41.7,652.4,292.6
2021-11-09,17,0.239,0.0,0.0,None,1636477200,2021-11-09 17:00:00+00:00,local,19.59,19.33,18.68,19.59,1017,,,66,1.24,,0,sky is clear,89.0,56.0,33.0,393.0,178.9,30.0,18.9,11.1,216.4,60.3
2021-11-09,18,0.407,0.0,0.0,None,1636480800,2021-11-09 18:00:00+00:00,local,17.93,17.61,17.57,17.93,1017,,,70,1.35,,0,sky is clear,2.0,1.0,1.0,17.3,20.1,0.0,0.0,0.0,0.0,0.0
2021-11-09,19,0.843,0.0,0.0,None,1636484400,2021-11-09 19:00:00+00:00,local,17.34,16.85,15.34,17.37,1017,,,66,1.42,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,20,0.743,0.0,0.0,None,1636488000,2021-11-09 20:00:00+00:00,local,16.8,16.23,14.23,16.82,1017,,,65,1.8,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,21,0.576,0.0,0.0,None,1636491600,2021-11-09 21:00:00+00:00,local,13.11,12.8,10.72,16.78,1018,,,89,1.69,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,22,0.0,0.759,0.0,None,1636495200,2021-11-09 22:00:00+00:00,local,12.33,12.02,9.72,16.22,1018,,,92,1.73,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,23,0.0,0.411,0.0,None,1636498800,2021-11-09 23:00:00+00:00,local,12.89,12.64,11.45,15.67,1018,,,92,1.64,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,0,0.0,0.369,0.0,None,1636502400,2021-11-10 00:00:00+00:00,local,12.09,11.78,11.72,13.9,1018,,,93,1.53,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,1,0.0,0.317,0.0,None,1636506000,2021-11-10 01:00:00+00:00,local,12.6,12.32,12.23,12.72,1017,,,92,1.54,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,2,0.0,0.292,0.0,None,1636509600,2021-11-10 02:00:00+00:00,local,10.88,10.45,10.72,13.34,1017,,,93,1.67,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,3,0.0,0.262,0.0,None,1636513200,2021-11-10 03:00:00+00:00,local,10.7,10.28,10.66,13.34,1017,,,94,1.93,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,4,0.0,0.263,0.0,None,1636516800,2021-11-10 04:00:00+00:00,local,8.8,7.69,8.09,12.79,1017,,,94,2.12,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,5,0.0,0.281,0.0,None,1636520400,2021-11-10 05:00:00+00:00,local,12.24,11.9,11.21,12.79,1017,,,91,2.25,,17,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,6,0.0,0.256,0.0,None,1636524000,2021-11-10 06:00:00+00:00,local,12.24,11.87,11.21,12.72,1018,,,90,2.24,,19,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,7,0.0,1.797,0.035,None,1636527600,2021-11-10 07:00:00+00:00,local,11.56,11.12,11.21,12.23,1018,,,90,2.15,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-10,8,0.271,0.0,0.365,Medium,1636531200,2021-11-10 08:00:00+00:00,local,13.94,13.11,10.66,14.04,1019,,,66,2.42,,0,sky is clear,21.0,11.0,10.0,119.1,69.0,47.6,24.9,22.6,222.5,156.2
2021-11-10,9,0.0,0.0,0.264,High,1636534800,2021-11-10 09:00:00+00:00,local,15.67,14.86,13.9,15.7,1019,,,60,2.34,,0,sky is clear,152.0,108.0,44.0,562.0,268.1,212.1,150.7,61.4,562.0,374.0
2021-11-10,10,0.0,0.0,0.263,High,1636538400,2021-11-10 10:00:00+00:00,local,16.76,15.95,14.54,16.82,1020,,,56,2.09,,0,sky is clear,304.0,243.0,61.0,729.2,464.9,358.1,286.2,71.9,729.2,547.6
2021-11-10,11,0.0,0.0,0.271,Very High,1636542000,2021-11-10 11:00:00+00:00,local,18.44,17.72,16.68,18.48,1019,,,53,1.63,,0,sky is clear,424.0,355.0,69.0,810.1,611.4,461.3,386.3,75.1,810.1,665.2
2021-11-10,12,0.0,0.0,0.282,Very High,1636545600,2021-11-10 12:00:00+00:00,local,19.55,18.89,17.79,19.59,1019,,,51,1.31,,0,sky is clear,495.0,422.0,73.0,844.1,697.5,510.1,434.9,75.2,844.1,718.8
2021-11-10,13,0.0,0.0,0.277,High,1636549200,2021-11-10 13:00:00+00:00,local,19.58,18.98,18.72,20.66,1019,,,53,1.04,,0,sky is clear,511.0,436.0,75.0,848.1,717.3,502.0,428.3,73.7,848.1,704.7
2021-11-10,14,0.0,0.0,0.271,High,1636552800,2021-11-10 14:00:00+00:00,local,20.14,19.49,18.68,20.15,1018,,,49,1.26,,4,sky is clear,469.0,395.0,74.0,823.2,669.5,437.0,368.0,68.9,823.2,623.8
2021-11-10,15,0.014,0.0,0.247,Medium,1636556400,2021-11-10 15:00:00+00:00,local,19.06,18.27,18.68,19.54,1018,,,48,1.52,,9,sky is clear,373.0,299.0,74.0,748.5,557.4,322.3,258.4,63.9,748.5,481.6
2021-11-10,16,0.197,0.0,0.057,None,1636560000,2021-11-10 16:00:00+00:00,local,19.0,18.34,17.89,19.04,1018,,,53,1.06,,15,few clouds,240.0,182.0,58.0,653.7,388.5,177.9,134.9,43.0,653.7,287.9
2021-11-10,17,0.255,0.0,0.0,None,1636563600,2021-11-10 17:00:00+00:00,local,17.82,17.17,15.72,18.43,1018,,,58,0.88,,29,scattered clouds,84.0,47.0,37.0,334.0,174.4,26.9,15.1,11.9,172.7,55.9
2021-11-10,18,1.125,0.0,0.0,None,1636567200,2021-11-10 18:00:00+00:00,local,16.14,15.64,13.72,16.77,1018,,,70,0.93,,38,scattered clouds,2.0,1.0,1.0,17.8,17.8,0.0,0.0,0.0,0.0,0.0
2021-11-10,19,1.481,0.0,0.0,None,1636570800,2021-11-10 19:00:00+00:00,local,15.12,14.65,13.9,15.15,1019,,,75,1.03,,27,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
